Date,sma_10,wma_5,momentum_10,stck,stcd,rsi_14,ema_20,ema_50,macd,exp,cci_14,cci_21,cci_50,trend
2013-03-13,212.5800002,214.68666573333334,2.233337000000006,53.86592089356682,77.22681478975633,48.18719681827633,213.1412334909274,208.37389866894821,0.7437889858169058,1.1574668060620867,12.348367849764536,-17.114312693164138,2.5011214274684415,-1
2013-03-14,213.0100005,214.09777533333332,3.333328999999992,69.84529512302889,73.19581530981755,50.976420482114335,213.1531791584581,208.56577177996985,0.6796319554767365,1.093755492650707,7.316534001508761,-25.95097602887364,-7.124156166897672,1
2013-03-15,213.29333340000002,213.35999673333333,4.733322999999984,65.97931623977875,63.2301774187915,50.27132012454395,213.11636809574782,208.7305126121279,0.5817353424697558,1.0254861392932468,51.12765917954462,19.792134168845852,6.797792198172254,-1
2013-03-18,213.6666657,212.58221873333332,0.6999969999999962,40.87580523734368,58.90013886671712,48.816976097463794,212.98782475329566,208.84957733322094,0.4186341745301263,0.9445725439914975,-14.885166351796872,-29.93170310177572,-21.000713891070372,-1
2013-03-19,213.21666569999996,210.39555293333333,-6.066665,0.0,35.618373825707486,42.010902385550416,212.37628582441036,208.76005139858484,-0.12873697612943147,0.8014646079753737,-153.06053470287327,-132.74640398700785,-82.1946047302641,-1
2013-03-20,212.00666659999996,206.86888946666667,-13.0,0.0,13.625268412447902,35.778123554836995,211.24838622208557,208.43743526530702,-1.037412892160404,0.5562809412906033,-199.71164406591947,-185.44775424337988,-131.08426489016065,-1
2013-03-21,210.5233323,203.44222213333333,-18.46667500000001,0.0,9.473903143468002e-15,34.12151599031591,210.0533015342679,208.05557494117733,-1.88376568230251,0.23094139147818826,-195.33253962746656,-206.4282848480021,-165.04810444715537,-1
2013-03-22,208.51666569999998,200.45333553333333,-19.53332499999999,0.0,9.473903143468002e-15,32.69856710192262,208.81965434052807,207.62594478662135,-2.653029792159657,-0.1535880996735244,-176.48655132684019,-209.5651844198216,-194.38801050881088,-1
2013-03-25,207.11666569999997,200.3533344,-14.0,27.574710218428866,9.19157007280963,41.74626482137361,208.2304806890492,207.43015601067543,-2.7840907922795566,-0.5043217920209954,-71.26791754641604,-90.72632442607922,-119.41130827320244,1
2013-03-26,205.6733323,200.71777740000002,-9.0,25.415238385888266,17.663316201439056,41.27825350376475,207.65614890913974,207.225051735747,-2.88961433605121,-0.8223607978916907,-73.87008011744445,-100.08376866820322,-134.20920962159684,-1
2013-03-28,205.3133332,203.17333466666665,-5.6666569999999865,52.3255831337403,35.10517724601915,48.95763006280714,207.65080196541214,207.23975582454125,-2.508589450561203,-1.0471912849142924,-26.527041358056895,-43.20387501835349,-92.12358793611634,1
2013-04-01,204.5766663,204.5911102,-6.866669000000002,45.05115232557688,40.93065794840182,46.87913601268548,207.4840583496586,207.1872161451475,-2.3170912587891053,-1.2165112814309342,-8.45993649247032,-27.678190207850893,-80.05243359987772,-1
2013-04-02,204.446666,207.38444126666664,-0.3000030000000038,73.54945458594474,56.97539668175398,53.796368486734956,207.8633537449292,207.35503747278875,-1.6965869403489933,-1.2805213692866755,31.61623974550556,7.468067616575057,-50.90879443030659,1
2013-04-03,203.9733337,207.74222206666664,0.4666740000000118,61.44333983210017,60.01464891454061,48.39183814211531,207.78430481684072,207.34242188562058,-1.5447576658976345,-1.31575287550147,18.073126777620182,-17.633043844083485,-68.96449517837753,-1
2013-04-04,203.8266677,207.1622242666667,4.566665999999998,49.48456567118364,61.49245336307619,46.211530178258684,207.52865731047496,207.25448400775312,-1.5624251042517017,-1.3486425060015008,3.2811174621746053,-35.10006563838471,-82.2314061546878,-1
2013-04-05,204.7266677,207.8666705333333,10.833343000000013,79.3617553508704,63.42988695138475,51.597029591543475,207.7195794713821,207.34385090940987,-1.2048054265604549,-1.3294642287426948,46.34069771935677,-5.806125475613258,-56.21462490406971,1
2013-04-08,205.7133346,208.12000319999996,11.46665999999999,78.18182425620236,69.00938175941882,50.41179791597618,207.80025437886954,207.39180444237417,-0.9880026884654853,-1.2839360233724002,82.11321910087341,15.164024729643346,-37.892770060922125,-1
2013-04-09,206.256668,206.18444906666664,-0.09999099999998862,37.81906350636696,65.12088103781325,43.66936190878198,207.29864348564388,207.20127642502615,-1.2881746664427283,-1.2845011757817772,-5.747289166232783,-50.80317208316341,-95.39516351147553,-1
2013-04-10,206.1866683,204.64444760000003,-0.2666629999999941,33.64268395410651,49.881190572225286,43.05267004072026,206.78766162986827,206.99469044757416,-1.55653581538283,-1.3207724610619176,-76.77653579888099,-99.50384517950397,-138.6320945705894,-1
2013-04-11,206.45000140000002,204.41111119999997,-2.766678000000013,53.82827483699403,41.763340765822505,46.9519715080147,206.60153461749985,206.90993113590457,-1.517713424206164,-1.3470312561478173,-27.896011046330905,-56.42686074251753,-102.93074969495201,1
2013-04-12,206.27666770000002,204.54000033333332,-0.03332499999999072,61.02090994883015,49.4972895799769,48.310129020168745,206.53154741583322,206.86901889528087,-1.387569380700711,-1.3524363394215366,4.348656619819584,-17.557840671141708,-75.33526279404485,1
2013-04-15,206.9533355,207.1800018666667,1.2000120000000152,100.0,71.61639492860807,56.2483851216827,207.11584499527768,207.09637784056397,-0.7273415360090212,-1.2690903656332013,153.35724345288193,106.16644906604616,16.119492789582367,1
2013-04-16,207.93333579999998,212.41333333333333,14.233322999999984,100.0,87.0069699829434,63.81673190864101,208.46354194810837,207.65207529779678,0.48425895240765726,-1.035310456561087,245.32298078254627,215.69294990439965,120.98261215106494,1
2013-04-17,209.1533355,215.72000126666669,14.133330999999998,89.48279419441944,96.49426473147315,61.124479283996536,209.48923671495518,208.10624242337337,1.265797329914676,-0.7284960850309852,200.18207531535563,214.9406786841766,139.15644612478656,-1
2013-04-18,210.93333429999998,219.09555466666666,13.366653999999983,100.0,96.49426473147315,64.06827250760242,210.76645169448324,208.68638954402542,2.156185536452483,-0.34387186883318943,162.40552672090138,200.11837734121298,151.73200454799712,1
2013-04-22,211.85,219.86666466666665,10.133330999999998,79.96821143663323,89.81700187701756,58.59490840136973,211.52202743786577,209.07908003249503,2.494168723495477,0.03453354347729937,112.20717439350528,150.51417449029236,129.85596595018765,-1
2013-04-23,212.7566665,219.42666413333333,15.099990999999989,74.88077261709782,84.94966135124368,57.257067160093165,212.10405634854524,209.41454085475013,2.645456625326915,0.38265662105724807,69.99314768599587,104.68615085984311,93.10924594132804,-1
2013-04-25,214.26999970000003,218.66666666666666,15.733338000000003,75.03979174556181,76.62959193309763,57.289892574420705,212.63382926773141,209.73815384083838,2.7364990598065333,0.6965022795571527,71.76298752095036,105.80134069848653,105.76022479052672,1
2013-04-26,215.6866669,217.62444660000003,11.266678000000013,67.5676144889077,72.49605961718912,55.146763121710315,212.96394133747128,209.98763823923687,2.6516672228910636,0.9571909386683408,47.60040827803151,77.15777187424854,81.6400012431236,-1
2013-04-29,217.1266678,217.83555893333335,13.366668000000004,82.51196423273907,75.0397901557362,58.49121505134828,213.5610266386645,210.3502146612276,2.8049374335938637,1.2035571379917438,59.02867815557255,87.56188881760058,102.79777958004465,1
2013-04-30,218.32000120000004,217.8133370666667,5.133330999999998,75.67571086668077,75.2517631961092,56.41878119267308,213.9647386730774,210.64236322353239,2.778715798861356,1.4135782927743588,23.755318445807514,48.195616276995835,63.21145321538824,-1
2013-05-02,218.98000029999997,218.34000146666665,-2.0,82.67091181904986,80.28619563948992,58.05643501989034,214.46968384707003,210.98057105790366,2.843504024653697,1.6042350570249373,44.86367957731213,68.34903040875446,93.337345574812,1
2013-05-03,218.4366668,217.61333206666666,-3.4000090000000114,60.88561110279008,73.07741126284024,53.032582037821825,214.59955471877763,211.17087525171135,2.5879751528425743,1.7354004031339556,17.269379683063384,46.73686925030438,72.83706678063899,-1
2013-05-06,217.7666671,215.90888959999998,-10.366653999999983,39.13898783707827,60.898503586306084,48.672901591535116,214.40277236460832,211.22430524184034,2.0950349694823274,1.7833516786470718,-64.18747400652063,10.304091931184585,33.927850564631825,-1
2013-05-07,216.806668,214.6977792,-5.399993999999992,7.395472058776105,35.806690332881494,49.707313583328315,214.29774671083612,211.30570515392506,1.7461115327245125,1.778386325857397,-125.0053572150375,0.1657776188006579,27.57976922697706,1
2013-05-08,216.2800017,213.92666806666668,-4.199996999999996,8.681624755682922,18.405361550512442,49.896428954312256,214.2154216907565,211.38914157926135,1.463475853980043,1.7363982629404167,-122.82982585621882,2.6982355613383167,37.1229975201481,1
2013-05-09,215.9533355,213.75777986666665,-3.300003000000004,17.68486726768343,11.253988027380828,51.27758237632957,214.22982619639873,211.5059073604668,1.2998139307018732,1.6781870186419443,-94.98923047410797,3.000831276466767,41.61752739750576,1
2013-05-10,215.95000140000002,215.0044452666667,1.5333249999999907,49.1961147733878,25.18753559891806,55.86346380975184,214.55396951102742,211.74619848358574,1.4173645044217835,1.6434106834125894,11.420815588705365,42.334796319958514,81.76088881863642,1
2013-05-13,215.7300002,214.88666479999998,-5.3333430000000135,20.29687273282428,29.059284924631843,50.06388783504832,214.49168612902483,211.8306610528569,1.1954941732402915,1.583688482056283,-34.394192206079516,12.66200600063344,58.94016427175297,-1
2013-05-14,215.5899993,215.9888854,0.03332499999999072,78.71281386619945,49.401933790803845,55.326123956687525,214.80993773578436,212.06605975666645,1.3218105100839637,1.5487714191266404,31.96699578873495,30.28880029395903,75.49761492327792,1
2013-05-15,216.14666590000002,218.63333133333333,4.100006000000008,100.0,66.33656219967459,61.47638965590079,215.6248645228525,212.50922090346384,1.8471190530802062,1.5885511036537825,180.55828676912253,127.51444434333652,129.48925970193568,1
2013-05-16,216.74666589999998,221.24888626666666,9.433335,100.0,92.90427128873314,63.342562330613895,216.5431310444856,213.00951275038685,2.3892022585264954,1.6953045909701443,241.19603043057796,220.95243064840625,168.2397238418639,1
2013-05-17,217.88000029999998,223.77111126666668,14.633331999999996,100.0,100.0,65.16012559871749,217.55489684977266,213.56469546605797,2.9382516159726606,1.8610308609704798,184.24919764144525,213.63640013627239,170.75117832389412,1
2013-05-20,218.80666660000003,223.86889053333334,8.5,63.32572103195634,87.77524034398546,56.620565993049574,217.95919267360384,213.88764870268315,2.906823794986394,2.0004699188392685,99.22372282881871,117.58138392263945,127.41652076311851,-1
2013-05-21,219.25999910000002,222.1177775333333,4.399993999999992,36.218600111034085,66.51477371433015,51.271967060402716,217.94720556183205,214.04238122414657,2.532644746692455,2.0714265625530266,28.56332658896491,35.86980755366004,82.90380976425767,-1
2013-05-22,219.8599991,220.89999986666666,5.066665,47.152582884062184,48.898968009017544,53.19266647453148,218.0887416035623,214.25379113692514,2.3382582815425508,2.107004125084963,-20.159250408631856,-24.423334158869235,49.62200710292478,1
2013-05-23,220.2999985,219.72222086666667,1.1333319999999958,42.59674420015883,41.989309065085045,52.268196783462365,218.1533055460802,214.43076650410455,2.106132643245161,2.106887927506323,13.743261544968076,25.207720697060914,69.9473333637309,-1
